gpsTOW	cT	EKF VelN	EKF VelE	EKF VelD	EKF PosN	EKF PosE	EKF PosD	EKF Roll	EKF Pitch	EKF Yaw	EKF Lat	EKF Lon	EKF Alt	CMP VelN	CMP VelE	CMP VelD	CMP PosN	CMP PosE	CMP PosD	CMP Roll	CMP Pitch	CMP Yaw	CMP Lat	CMP Lon	CMP Alt	GPS Lat	GPS Lon	GPS Alt	GPS VelN	GPS VelE	GPS VelD	AccelX	AccelY	AccelZ	GyroX	GyroY	GyroZ	MagX	MagY	MagZ	piAlpha	piPfwd	piP45	ardAlpha	ardPfwd	ardP45	Alpha	Beta
413340800.0000000	21075.0000000	-0.0120303	-0.1434966	-0.0210000	1.9008353	3.9829886	4.2770004	-1.0364883	2.4519513	124.9588013	29.1816318	-81.0454615	-15.9239998	-0.0039529	-0.1848189	-0.0521409	0.3874623	0.0405714	15.9347382	-2.4375000	-2.0625000	35.0848961	29.1816284	-81.0454615	-15.9347382	29.1816318	-81.0454615	-15.9239998	-0.0110000	-0.1430000	-0.0210000	0.3800000	-0.3600000	9.9600000	-0.0000000	0.0625000	-0.0000000	-28.1875000	-17.7500000	30.5625000	75.5541916	8143.0000000	8147.0000000	31.8199997	8130.0000000	8134.0000000	-0.0323762	0.6669673
413340825.0000000	21100.0000000	-0.0120303	-0.1434966	-0.0210000	1.9008353	3.9829886	4.2770004	-1.0301865	2.4527261	124.9590912	29.1816318	-81.0454615	-15.9239998	-0.0044681	-0.1952123	-0.0576975	0.3874494	0.0403116	15.9348774	-2.4375000	-2.0625000	36.4316101	29.1816284	-81.0454615	-15.9348774	29.1816318	-81.0454615	-15.9239998	-0.0110000	-0.1430000	-0.0210000	0.3700000	-0.3600000	10.0699997	-0.0625000	0.0000000	0.0625000	-27.3750000	-18.0625000	31.3750000	42.8985672	8148.0000000	8141.0000000	33.7599983	8136.0000000	8134.0000000	-0.1124949	3.5997503
413340850.0000000	21125.0000000	-0.0120303	-0.1434966	-0.0210000	1.9008353	3.9829886	4.2770004	-1.0300996	2.4523482	124.9599075	29.1816318	-81.0454615	-15.9239998	-0.0043565	-0.2054272	-0.0612366	0.3874522	0.0400562	15.9349661	-2.4375000	-2.0625000	36.4316101	29.1816284	-81.0454615	-15.9349661	29.1816318	-81.0454615	-15.9239998	-0.0110000	-0.1430000	-0.0210000	0.3900000	-0.3400000	9.9899998	-0.0000000	-0.0625000	-0.0000000	-27.3750000	-18.0625000	31.3750000	42.1072884	8148.0000000	8150.0000000	33.7799988	8133.0000000	8128.0000000	0.0734911	-0.6708063
413340875.0000000	21150.0000000	-0.0120303	-0.1434966	-0.0210000	1.9008353	3.9829886	4.2770004	-1.0332054	2.4527221	124.9591446	29.1816318	-81.0454615	-15.9239998	-0.0049668	-0.2153382	-0.0668172	0.3874370	0.0398084	15.9351053	-2.4375000	-2.0625000	35.4941216	29.1816284	-81.0454615	-15.9351053	29.1816318	-81.0454615	-15.9239998	-0.0110000	-0.1430000	-0.0210000	0.3500000	-0.3500000	10.0699997	-0.3125000	0.0625000	-0.0625000	-27.7500000	-17.7500000	30.2500000	45.7999268	8148.0000000	8144.0000000	33.7799988	8133.0000000	8128.0000000	-0.0725124	0.6591167
413340900.0000000	21175.0000000	-0.0096911	-0.1155945	-0.0250000	1.5206683	3.9829886	4.2659998	-1.0378414	2.4546735	124.9591293	29.1816284	-81.0454615	-15.9350004	0.0010347	-0.1817045	-0.0519308	0.3874274	0.0396559	15.9351091	-2.4375000	-2.0625000	35.4941216	29.1816284	-81.0454615	-15.9351091	29.1816284	-81.0454615	-15.9350004	0.0110000	-0.1160000	-0.0250000	0.3600000	-0.3600000	9.9700003	-0.1250000	0.0625000	0.0625000	-27.7500000	-17.7500000	30.2500000	45.7999268	8148.0000000	8144.0000000	34.2000008	8133.0000000	8125.0000000	-0.3051264	3.4357793
413340925.0000000	21200.0000000	-0.0096911	-0.1155945	-0.0250000	1.5206683	3.9829886	4.2659998	-1.0361804	2.4573233	124.9596481	29.1816284	-81.0454615	-15.9350004	0.0014079	-0.1915821	-0.0572271	0.3874367	0.0394090	15.9352417	-2.4375000	-2.0625000	37.0131798	29.1816284	-81.0454615	-15.9352417	29.1816284	-81.0454615	-15.9350004	0.0110000	-0.1160000	-0.0250000	0.3900000	-0.3200000	10.0600004	-0.0000000	-0.0625000	-0.0000000	-27.3750000	-18.5000000	31.0625000	-224.7294006	8140.0000000	8144.0000000	32.5600014	8127.0000000	8125.0000000	-0.3922268	-0.6643505
413340950.0000000	21225.0000000	-0.0096911	-0.1155945	-0.0250000	1.5206683	3.9829886	4.2659998	-1.0361234	2.4561522	124.9597092	29.1816284	-81.0454615	-15.9350004	0.0010314	-0.2018099	-0.0597819	0.3874273	0.0391533	15.9353056	-2.4375000	-2.0625000	37.0131798	29.1816284	-81.0454615	-15.9353056	29.1816284	-81.0454615	-15.9350004	0.0110000	-0.1160000	-0.0250000	0.3800000	-0.3500000	9.9499998	-0.0625000	-0.0625000	-0.0000000	-27.3750000	-18.5000000	31.0625000	62.0277252	8145.0000000	8147.0000000	31.5400009	8122.0000000	8123.0000000	0.3856030	0.6527271
413340975.0000000	21250.0000000	-0.0096911	-0.1155945	-0.0250000	1.5206683	3.9829886	4.2659998	-1.0368469	2.4542005	124.9597626	29.1816284	-81.0454615	-15.9350004	0.0015542	-0.2120922	-0.0653059	0.3874404	0.0388962	15.9354439	-2.4375000	-2.0625000	34.5014229	29.1816284	-81.0454615	-15.9354439	29.1816284	-81.0454615	-15.9350004	0.0110000	-0.1160000	-0.0250000	0.3900000	-0.3400000	10.0699997	-0.0625000	-0.1250000	-0.0000000	-28.8750000	-17.7500000	31.5000000	57.4782715	8143.0000000	8150.0000000	31.7199993	8124.0000000	8125.0000000	1.9607532	3.4130170
413341000.0000000	21275.0000000	-0.0111113	-0.1325351	-0.0280000	1.9008353	3.9829886	4.3260002	-1.0352932	2.4522202	124.9582596	29.1816318	-81.0454615	-15.8750000	-0.0121367	-0.1844807	-0.0520585	0.3900862	0.0387456	15.9113083	-2.4375000	-2.0625000	34.5014229	29.1816284	-81.0454615	-15.9113083	29.1816318	-81.0454615	-15.8750000	-0.0330000	-0.1280000	-0.0280000	0.3800000	-0.3400000	9.9600000	0.1250000	-0.0625000	-0.1250000	-28.8750000	-17.7500000	31.5000000	57.4782715	8143.0000000	8150.0000000	31.7199993	8124.0000000	8125.0000000	0.1003185	-0.6676118
413341025.0000000	21300.0000000	-0.0111113	-0.1325351	-0.0280000	1.9008353	3.9829886	4.3260002	-1.0272018	2.4516556	124.9570541	29.1816318	-81.0454615	-15.8750000	-0.0125587	-0.1948888	-0.0578615	0.3900757	0.0384854	15.9114532	-2.4375000	-2.0625000	35.9579277	29.1816284	-81.0454615	-15.9114532	29.1816318	-81.0454615	-15.8750000	-0.0330000	-0.1280000	-0.0280000	0.3700000	-0.3600000	10.0799999	-0.0000000	0.0000000	0.0625000	-27.3750000	-17.7500000	31.0625000	32.8846970	8151.0000000	8150.0000000	33.3199997	8133.0000000	8131.0000000	-0.0989186	0.6559106
413341050.0000000	21325.0000000	-0.0111113	-0.1325351	-0.0280000	1.9008353	3.9829886	4.3260002	-1.0278518	2.4512935	124.9586411	29.1816318	-81.0454615	-15.8750000	-0.0127593	-0.2048199	-0.0616742	0.3900707	0.0382371	15.9115486	-2.4375000	-2.0625000	35.9579277	29.1816284	-81.0454615	-15.9115486	29.1816318	-81.0454615	-15.8750000	-0.0330000	-0.1280000	-0.0280000	0.3700000	-0.3400000	10.0000000	-0.1250000	-0.0625000	0.0625000	-27.3750000	-17.7500000	31.0625000	41.7380257	8148.0000000	8147.0000000	34.4599991	8133.0000000	8123.0000000	-0.4317169	3.4347193
413341075.0000000	21350.0000000	-0.0111113	-0.1325351	-0.0280000	1.9008353	3.9829886	4.3260002	-1.0262259	2.4524655	124.9586563	29.1816318	-81.0454615	-15.8750000	-0.0134296	-0.2144939	-0.0667664	0.3900539	0.0379952	15.9116755	-2.4375000	-2.0625000	36.6238098	29.1816284	-81.0454615	-15.9116755	29.1816318	-81.0454615	-15.8750000	-0.0330000	-0.1280000	-0.0280000	0.3500000	-0.3400000	10.0500002	0.1875000	0.1250000	-0.0625000	-27.7500000	-18.5000000	31.0625000	57.3912125	8151.0000000	8141.0000000	34.4199982	8130.0000000	8117.0000000	0.1001666	-0.6715702
413341100.0000000	21375.0000000	-0.0106936	-0.1275525	-0.0190000	1.9008353	3.9829886	4.3350000	-1.0214750	2.4536378	124.9586639	29.1816318	-81.0454615	-15.8660002	-0.0254316	-0.1832457	-0.0494907	0.3926922	0.0378415	15.8934507	-2.4375000	-2.0625000	36.6238098	29.1816284	-81.0454615	-15.8934507	29.1816318	-81.0454615	-15.8660002	-0.0430000	-0.1210000	-0.0190000	0.3800000	-0.3500000	9.9700003	0.1250000	-0.0625000	0.0625000	-27.7500000	-18.5000000	31.0625000	71.8838501	8154.0000000	8141.0000000	32.0400009	8127.0000000	8128.0000000	-0.0986496	0.6592002
413341125.0000000	21400.0000000	-0.0106936	-0.1275525	-0.0190000	1.9008353	3.9829886	4.3350000	-1.0120449	2.4517021	124.9590759	29.1816318	-81.0454615	-15.8660002	-0.0255178	-0.1937788	-0.0545254	0.3926900	0.0375782	15.8935766	-2.4375000	-2.0625000	35.0675011	29.1816284	-81.0454615	-15.8935766	29.1816318	-81.0454615	-15.8660002	-0.0430000	-0.1210000	-0.0190000	0.3800000	-0.3600000	10.0500002	0.1250000	-0.1250000	-0.0000000	-27.7500000	-17.3750000	31.3750000	57.3912125	8151.0000000	8141.0000000	33.7799988	8133.0000000	8128.0000000	-0.4589141	3.5964413
413341150.0000000	21425.0000000	-0.0106936	-0.1275525	-0.0190000	1.9008353	3.9829886	4.3350000	-1.0095956	2.4513261	124.9598846	29.1816318	-81.0454615	-15.8660002	-0.0253799	-0.2038396	-0.0578197	0.3926935	0.0373267	15.8936586	-2.4375000	-2.0625000	35.0675011	29.1816284	-81.0454615	-15.8936586	29.1816318	-81.0454615	-15.8660002	-0.0430000	-0.1210000	-0.0190000	0.3800000	-0.3400000	9.9799995	-0.0000000	0.0625000	0.0625000	-27.7500000	-17.3750000	31.3750000	71.8838501	8154.0000000	8141.0000000	32.0400009	8127.0000000	8128.0000000	0.1254610	-0.6833748
413341175.0000000	21450.0000000	-0.0106936	-0.1275525	-0.0190000	1.9008353	3.9829886	4.3350000	-1.0094912	2.4525118	124.9606628	29.1816318	-81.0454615	-15.8660002	-0.0251887	-0.2139722	-0.0631117	0.3926983	0.0370733	15.8937912	-2.4375000	-2.0625000	35.1748848	29.1816284	-81.0454615	-15.8937912	29.1816318	-81.0454615	-15.8660002	-0.0430000	-0.1210000	-0.0190000	0.3800000	-0.3400000	10.0600004	-0.0625000	0.0000000	-0.0000000	-28.1875000	-17.7500000	31.5000000	147.2484283	8151.0000000	8144.0000000	32.4000015	8130.0000000	8131.0000000	-0.1236212	0.6714809
413341200.0000000	21475.0000000	-0.0063493	-0.0757343	-0.0150000	1.9008353	3.9829886	4.3550005	-1.0094864	2.4528754	124.9591217	29.1816318	-81.0454615	-15.8459997	-0.0160089	-0.1650705	-0.0459896	0.3953385	0.0369162	15.8747272	-2.4375000	-2.0625000	35.1748848	29.1816284	-81.0454615	-15.8747272	29.1816318	-81.0454615	-15.8459997	-0.0020000	-0.0760000	-0.0150000	0.3800000	-0.3600000	9.9899998	-0.0000000	0.0000000	-0.1250000	-28.1875000	-17.7500000	31.5000000	147.2484283	8151.0000000	8144.0000000	32.9199982	8130.0000000	8128.0000000	-0.5603560	3.4968791
413341225.0000000	21500.0000000	-0.0063493	-0.0757343	-0.0150000	1.9008353	3.9829886	4.3550005	-1.0035120	2.4534068	124.9579544	29.1816318	-81.0454615	-15.8459997	-0.0160211	-0.1752095	-0.0515389	0.3953382	0.0366627	15.8748655	-2.4375000	-2.0625000	36.4011230	29.1816284	-81.0454615	-15.8748655	29.1816318	-81.0454615	-15.8459997	-0.0020000	-0.0760000	-0.0150000	0.3800000	-0.3400000	10.0699997	-0.0000000	0.0000000	0.0625000	-27.3750000	-18.0625000	31.0625000	-55.6485672	8145.0000000	8144.0000000	33.3199997	8133.0000000	8131.0000000	-0.0971251	-0.6952074
413341250.0000000	21525.0000000	-0.0063493	-0.0757343	-0.0150000	1.9008353	3.9829886	4.3550005	-1.0018368	2.4530308	124.9587631	29.1816318	-81.0454615	-15.8459997	-0.0167781	-0.1857058	-0.0543464	0.3953193	0.0364003	15.8749361	-2.4375000	-2.0625000	36.4011230	29.1816284	-81.0454615	-15.8749361	29.1816318	-81.0454615	-15.8459997	-0.0020000	-0.0760000	-0.0150000	0.3700000	-0.3700000	9.9600000	0.0625000	-0.0625000	-0.0000000	-27.3750000	-18.0625000	31.0625000	58.2828484	8154.0000000	8138.0000000	34.2000008	8133.0000000	8125.0000000	0.0952957	0.6830086
413341275.0000000	21550.0000000	-0.0063493	-0.0757343	-0.0150000	1.9008353	3.9829886	4.3550005	-0.9994802	2.4518318	124.9572449	29.1816318	-81.0454615	-15.8459997	-0.0164526	-0.1959830	-0.0596274	0.3953274	0.0361433	15.8750677	-2.4375000	-2.0625000	35.5730057	29.1816284	-81.0454615	-15.8750677	29.1816318	-81.0454615	-15.8459997	-0.0020000	-0.0760000	-0.0150000	0.3900000	-0.3400000	10.0600004	0.0625000	-0.0625000	-0.1250000	-27.7500000	-17.7500000	31.0625000	147.2484283	8151.0000000	8144.0000000	31.7199993	8124.0000000	8125.0000000	0.5305293	3.5799353
413341300.0000000	21575.0000000	-0.0068506	-0.0817133	-0.0190000	1.9008353	3.9829886	4.4000006	-0.9986531	2.4514287	124.9564819	29.1816318	-81.0454615	-15.8009996	-0.0204613	-0.1548503	-0.0450615	0.3979653	0.0359918	15.8454828	-2.4375000	-2.0625000	35.5730057	29.1816284	-81.0454615	-15.8454828	29.1816318	-81.0454615	-15.8009996	-0.0260000	-0.0780000	-0.0190000	0.3700000	-0.3500000	9.9600000	-0.0625000	0.0000000	0.0625000	-27.7500000	-17.7500000	31.0625000	57.3912125	8151.0000000	8141.0000000	33.3800011	8130.0000000	8125.0000000	0.1001666	-0.6978181
413341325.0000000	21600.0000000	-0.0068506	-0.0817133	-0.0190000	1.9008353	3.9829886	4.4000006	-0.9927782	2.4521480	124.9584656	29.1816318	-81.0454615	-15.8009996	-0.0200341	-0.1653563	-0.0510800	0.3979759	0.0357292	15.8456335	-2.4375000	-2.0625000	34.3461342	29.1816284	-81.0454615	-15.8456335	29.1816318	-81.0454615	-15.8009996	-0.0260000	-0.0780000	-0.0190000	0.3900000	-0.3500000	10.0900002	0.0625000	0.0000000	0.1250000	-28.5625000	-17.3750000	32.2500000	-326.1778870	8137.0000000	8144.0000000	33.2999992	8127.0000000	8120.0000000	-0.0988307	0.6855106
413341350.0000000	21625.0000000	-0.0068506	-0.0817133	-0.0190000	1.9008353	3.9829886	4.4000006	-0.9910976	2.4533339	124.9592438	29.1816318	-81.0454615	-15.8009996	-0.0204081	-0.1749764	-0.0539110	0.3979666	0.0354887	15.8457041	-2.4375000	-2.0625000	34.3461342	29.1816284	-81.0454615	-15.8457041	29.1816318	-81.0454615	-15.8009996	-0.0260000	-0.0780000	-0.0190000	0.3500000	-0.3400000	9.9600000	-0.0000000	0.0625000	-0.0625000	-28.5625000	-17.3750000	32.2500000	51.3298798	8145.0000000	8150.0000000	32.9199982	8130.0000000	8128.0000000	-0.4190056	3.6082127
